Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
1056,7505139,"Suanplu soi 8 ,Sathorn, Bangkok",426719,Parisa,Sathon,13.71997,100.54038,Entire home/apt,1200,30,1,2016-02-02,0.01,1,0,0
1063,7517319,抖音爆火海鲜烧烤/一室一厅一卫/5分钟到天铁站Ekkamai/东部汽车站/24小时购物点/抓龙筋按摩,39387178,健,Khlong Toei,13.71614,100.58612,Entire home/apt,1483,30,9,2019-01-01,0.17,1,54,0
1064,8525403,Cozy space opposite Conrad Htl BKK,43467430,Serene,Khlong Toei,13.73715,100.55157,Entire home/apt,1163,15,31,2020-01-22,0.36,2,51,0
1070,8156806,Chic 1 BR Apt heart of Sukhumvit,36401443,Taak & Vora,Vadhana,13.74228,100.57192,Entire home/apt,1900,2,111,2022-03-19,1.25,2,116,2
1073,8526852,"1Min walk BTS Thong Lo,Sukhumvit34",40262107,Patty,Khlong Toei,13.72483,100.57525,Entire home/apt,1457,30,200,2021-03-12,2.32,39,51,0
1078,7537716,"*New* Eden Park Bangkok near SkyTrain, Wi-Fi, Pool",19266319,Alex,Khlong Toei,13.71197,100.59503,Entire home/apt,1100,28,206,2022-10-27,2.37,36,327,5
1087,8205765,Serenity Apartments,43270218,Precha,Khlong Toei,13.73873,100.55583,Entire home/apt,1200,2,9,2020-01-03,0.1,1,87,0
1089,8594331,LARGE 74sqm Best location! Nana BTS (Sky train),45229361,Zoran,Vadhana,13.73978,100.55841,Entire home/apt,1500,28,15,2022-12-22,0.18,1,274,5
1091,8214376,Studio room at Thonglor,34249896,Chkart,Vadhana,13.74085,100.58545,Private room,1500,15,0,,0.0,1,365,0
1095,8215285,"BKK SMILE Condo,BTS, Thonglor8,WiFi",43321553,Kanchana S.,Vadhana,13.73033,100.58151,Entire home/apt,1524,1,2,2016-11-03,0.02,1,347,0
1096,8598506,"New Condo 32 Sqm., pool",5964648,Janya,Sathon,13.70694,100.52843,Private room,1200,1,1,2016-12-22,0.01,1,361,0
1103,7566787,D.S.Tower 2,39673488,Jintana,Vadhana,13.74332,100.57308,Private room,2000,1,0,,0.0,1,365,0
1106,8627406,2 Bedroom apt near Ekamai BTS,45374552,Pashmina,Vadhana,13.72375,100.58391,Entire home/apt,2251,30,7,2017-09-21,0.08,3,360,0
1108,8637714,35sqm room 400m to BTS Thonglor,45415512,Pim,Khlong Toei,13.72609,100.57417,Entire home/apt,2000,90,0,,0.0,1,364,0
1109,7574772,"Stylish loft style condo, Thonglor",28808611,Arvi,Vadhana,13.73633,100.58529,Entire home/apt,2800,2,15,2022-12-11,0.17,1,358,1
1115,7585968,"Aspire, Soi 48, Sukumvit",22911134,Tiffany,Khlong Toei,13.71061,100.59553,Entire home/apt,1553,4,24,2020-02-15,0.27,1,300,0
1124,7604623,1BR Brand New MRT Rama 9,33020386,Minniemeng,Huai Khwang,13.759,100.56698,Entire home/apt,2200,3,0,,0.0,1,91,0
1130,8294848,Sukhumvit Phromphong BTS Expats neighborhood,43736728,Nicole,Vadhana,13.72941,100.57292,Entire home/apt,3200,21,9,2019-08-31,0.1,1,89,0
1133,8679433,Private room in Supalai Ekamai-Thonglor Condo,24330919,Pichamon,Vadhana,13.74236,100.58826,Entire home/apt,1500,1,0,,0.0,1,177,0
1136,7639836,Bright Loft 5 min walk BTS S Taksin,2129668,Wimonpak,Sathon,13.71341,100.51442,Entire home/apt,1100,365,74,2018-08-19,0.83,41,80,0
1138,8683600,New Clean&Convnt Condo near BTS 1m.,45598501,Jazz,Khlong Toei,13.71415,100.59173,Entire home/apt,1530,30,10,2018-03-06,0.12,1,178,0
1140,7664777,"Spacious centrally located, wonderfully decorated.",6189280,Paula,Vadhana,13.73631,100.56626,Entire home/apt,3067,3,52,2022-12-23,0.62,1,326,5
1141,7666278,Corner heritage room-2 mins to BTS and pier,11138134,Thanwarat,Sathon,13.7179,100.51646,Private room,2000,1,1,2015-12-07,0.01,4,364,0
1142,8690770,EasyShopping Pratunam&Fashion Malls,29493816,Cheewarat,Ratchathewi,13.75286,100.53801,Private room,1499,7,0,,0.0,5,365,0
1146,8697039,Perfect location 10 min to Skytrain,45659347,Nuttachart,Khlong Toei,13.7124,100.59415,Entire home/apt,866,180,0,,0.0,1,365,0
1148,8328967,"1 BDRM Pra Kanong Area, 3fl house",43907743,Juan,Vadhana,13.73139,100.59378,Private room,1800,1,0,,0.0,1,365,0
1151,8697877,Life65 1 bedroom 4 mins from BTS,41539139,Usanee,Vadhana,13.71788,100.58966,Entire home/apt,1385,2,22,2020-02-10,0.26,1,228,0
1153,8332275,Tropical Villa EnSuite 1 BR Super Close-MRTLumpini,43924136,Bo-Ther & Paa Maa,Sathon,13.72375,100.54525,Entire home/apt,1200,1,110,2022-12-12,1.25,5,319,3
1155,8334330,3Tropical Villa/Center/Dbl: Super Close MRTLumpini,43924136,Bo-Ther & Paa Maa,Sathon,13.72328,100.54539,Private room,1029,1,152,2022-12-03,1.73,5,360,6
1156,8345117,Cozy duplex at central pier and sky train,11138134,Thanwarat,Sathon,13.71743,100.51493,Private room,2500,1,0,,0.0,4,357,0
1164,8722091,"Whole lovely apartment, 1 min to MRT",12786663,Mew,Huai Khwang,13.79767,100.57644,Entire home/apt,1464,4,49,2022-11-23,0.66,1,32,1
1172,8732425,Family Condo in Bangkok 5persons,3192020,Mary Ann,Ratchathewi,13.75808,100.53327,Entire home/apt,2500,30,26,2016-03-30,0.3,5,365,0
1176,7742968,Cozy Studio near Onnuch BTS Station,40698085,Kongkom,Khlong Toei,13.70474,100.59267,Entire home/apt,1100,1,6,2020-01-01,0.07,4,365,0
1178,8358775,Bangkok Feliz Lovely 1-bedroom Condo,44058615,Darin,Vadhana,13.71718,100.591774,Private room,1000,1,0,,0.0,1,331,0
1179,8746413,COOP Hostel,45253735,Coop,Ratchathewi,13.75625,100.53944,Shared room,350,1,0,,0.0,3,181,0
1183,8373168,Winner Residence,44132222,Eakapon,Huai Khwang,13.77829,100.58449,Entire home/apt,1800,1,0,,0.0,1,365,0
1185,8767173,"Special rate ""Queen+1 sofa bed near BTS"" 毗邻超市和轻快铁",8134752,Tete Quarters,Vadhana,13.71045,100.60055,Entire home/apt,1064,14,36,2022-09-28,0.42,3,132,6
1189,8375055,Downtown near Terminal 21 BTS Nana,43240218,Fon,Vadhana,13.74169,100.55453,Entire home/apt,2000,30,0,,0.0,1,362,0
1195,8393348,"Studio, BTS Ratchatewi, SIAM, MBK, Platinum",44226491,Vinita,Ratchathewi,13.75228,100.52761,Private room,770,1,6,2022-06-09,0.46,2,4,5
1199,8396496,LPN Park RAMA9-Ratchada Bangkok,44239325,Kemintra,Huai Khwang,13.75315,100.57978,Private room,1500,1,0,,0.0,1,365,0
1201,8410736,2 connecting rooms ( family room 4-5 pax),44305808,Lek Boonsiri,Vadhana,13.73225,100.59628,Hotel room,2386,1,7,2018-12-31,0.1,41,365,0
1202,7777619,"Good Location/View, Quality Home, Full Facilities",19725112,Peng Ee,Ratchathewi,13.74931,100.55412,Entire home/apt,1208,30,53,2019-12-28,0.72,1,246,0
1203,8802895,Lovely spacious sunny apartment,198833,Lawrence,Vadhana,13.74456,100.56731,Private room,1700,1,6,2018-06-17,0.11,1,365,0
